,do,da,dz,db,chi,iter,recon_loss,act_mse,obs_mse,noi_mse
0,128,8,2,8,0.0,0,1.3921390771865845,0.8019834756851196,0.9992934465408325,1.0
1,128,8,2,8,0.0,1000,0.11815884709358215,0.775784969329834,1.0003715753555298,1.0
2,128,8,2,8,0.0,2000,0.04791608825325966,0.7487726807594299,0.9999933838844299,1.0
3,128,8,2,8,0.0,3000,0.04770325496792793,0.7492033839225769,0.9982938766479492,1.0
4,128,8,2,8,0.0,4000,0.04764760285615921,0.7461712956428528,0.9984617233276367,1.0
5,128,8,2,8,0.0,5000,0.04769204184412956,0.7437763214111328,1.000817894935608,1.0
6,128,8,2,8,0.0,6000,0.04756719991564751,0.7418690323829651,1.0001916885375977,1.0
7,128,8,2,8,0.0,7000,0.04782995581626892,0.746898353099823,1.0010563135147095,1.0
8,128,8,2,8,0.0,8000,0.048121899366378784,0.7496770024299622,1.0021021366119385,1.0
9,128,8,2,8,0.0,9000,0.0482025109231472,0.751298725605011,1.0003280639648438,1.0
10,128,8,2,8,0.0,10000,0.04814349487423897,0.7513467669487,1.0006896257400513,1.0
11,128,8,2,8,0.0,11000,0.04779042303562164,0.745796263217926,1.000300645828247,1.0
12,128,8,2,8,0.0,12000,0.04800531268119812,0.7506558895111084,1.001369595527649,1.0
13,128,8,2,8,0.0,13000,0.048304978758096695,0.7521641254425049,0.9981529116630554,1.0
14,128,8,2,8,0.0,14000,0.04755266010761261,0.743635892868042,1.0000271797180176,1.0
15,128,8,2,8,0.0,15000,0.04773302376270294,0.7468435764312744,0.9994757771492004,1.0
16,128,8,2,8,0.0,16000,0.048428017646074295,0.754783034324646,1.0004080533981323,1.0
17,128,8,2,8,0.0,17000,0.04787579923868179,0.74880051612854,1.0003271102905273,1.0
18,128,8,2,8,0.0,18000,0.04840696230530739,0.7561431527137756,0.9981305599212646,1.0
19,128,8,2,8,0.0,19000,0.0479605570435524,0.7490396499633789,1.0026769638061523,1.0
20,128,8,2,8,0.0,20000,0.04825751483440399,0.7524299025535583,1.0019556283950806,1.0
21,128,8,2,8,0.0,21000,0.0482155941426754,0.7534711956977844,1.0017815828323364,1.0
22,128,8,2,8,0.0,22000,0.04791289195418358,0.7461495399475098,0.9987764358520508,1.0
23,128,8,2,8,0.0,23000,0.048546064645051956,0.7569619417190552,0.9992522597312927,1.0
24,128,8,2,8,0.0,24000,0.04784085601568222,0.746043860912323,1.000885009765625,1.0
25,128,8,2,8,0.0,25000,0.04763450846076012,0.7437925338745117,0.9977973699569702,1.0
26,128,8,2,8,0.0,26000,0.04781302437186241,0.7453562617301941,1.0012317895889282,1.0
27,128,8,2,8,0.0,27000,0.04810712859034538,0.7486007213592529,0.9979573488235474,1.0
28,128,8,2,8,0.0,28000,0.04779236391186714,0.7444173097610474,0.9987386465072632,1.0
29,128,8,2,8,0.0,29000,0.048102058470249176,0.7522485256195068,0.9996258616447449,1.0
30,128,8,2,8,0.0,30000,0.047719575464725494,0.7472164034843445,0.9997919797897339,1.0
31,128,8,2,8,0.0,31000,0.04776427522301674,0.7465289235115051,1.0014556646347046,1.0
32,128,8,2,8,0.0,32000,0.04794548451900482,0.748299777507782,0.9991489052772522,1.0
33,128,8,2,8,0.0,33000,0.04800747334957123,0.7483842968940735,1.0004191398620605,1.0
34,128,8,2,8,0.0,34000,0.047874998301267624,0.7464965581893921,1.0008331537246704,1.0
35,128,8,2,8,0.0,35000,0.047551605850458145,0.7434796690940857,0.9996125102043152,1.0
36,128,8,2,8,0.0,36000,0.047913890331983566,0.7486816644668579,0.9983276128768921,1.0
37,128,8,2,8,0.0,37000,0.04816769063472748,0.7512799501419067,1.0003597736358643,1.0
38,128,8,2,8,0.0,38000,0.048101913183927536,0.7493988275527954,1.0005356073379517,1.0
39,128,8,2,8,0.0,39000,0.047808434814214706,0.7453760504722595,1.0006879568099976,1.0
40,128,8,2,8,0.0,40000,0.0481208860874176,0.7509626150131226,0.9988610148429871,1.0
41,128,8,3,8,0.0,0,1.4057996273040771,0.662085771560669,1.0022860765457153,1.0
42,128,8,3,8,0.0,1000,0.11181838065385818,0.6453964710235596,1.0016870498657227,1.0
43,128,8,3,8,0.0,2000,0.040363188832998276,0.627331554889679,1.0003751516342163,1.0
44,128,8,3,8,0.0,3000,0.039567746222019196,0.6225516200065613,1.0008304119110107,1.0
45,128,8,3,8,0.0,4000,0.0400000661611557,0.6238714456558228,1.0021419525146484,1.0
46,128,8,3,8,0.0,5000,0.04023619368672371,0.6274573802947998,1.000392198562622,1.0
47,128,8,3,8,0.0,6000,0.04018966853618622,0.6265817284584045,0.9998171925544739,1.0
48,128,8,3,8,0.0,7000,0.04024617746472359,0.6269913911819458,1.0009455680847168,1.0
49,128,8,3,8,0.0,8000,0.03961757943034172,0.6166272759437561,0.9995164275169373,1.0
50,128,8,3,8,0.0,9000,0.04044894501566887,0.6301917433738708,0.9981899261474609,1.0
51,128,8,3,8,0.0,10000,0.04021606966853142,0.6268340349197388,0.9982379078865051,1.0
52,128,8,3,8,0.0,11000,0.0404232032597065,0.628699779510498,1.000420331954956,1.0
53,128,8,3,8,0.0,12000,0.04035499691963196,0.6251781582832336,0.9994288086891174,1.0
54,128,8,3,8,0.0,13000,0.04014353081583977,0.6257891058921814,0.9995283484458923,1.0
55,128,8,3,8,0.0,14000,0.03973163291811943,0.6188782453536987,0.9991310834884644,1.0
56,128,8,3,8,0.0,15000,0.040179722011089325,0.625759482383728,1.0007779598236084,1.0
57,128,8,3,8,0.0,16000,0.04031159728765488,0.6280921101570129,0.9995636940002441,1.0
58,128,8,3,8,0.0,17000,0.03971269726753235,0.6200895309448242,1.0017935037612915,1.0
59,128,8,3,8,0.0,18000,0.04030266031622887,0.6274065971374512,1.0010249614715576,1.0
60,128,8,3,8,0.0,19000,0.040042683482170105,0.6227835416793823,1.000314474105835,1.0
61,128,8,3,8,0.0,20000,0.040469635277986526,0.631047785282135,0.9999435544013977,1.0
62,128,8,3,8,0.0,21000,0.039964716881513596,0.6250304579734802,0.9987443089485168,1.0
63,128,8,3,8,0.0,22000,0.039825450628995895,0.6192920207977295,1.0000859498977661,1.0
64,128,8,3,8,0.0,23000,0.03989647701382637,0.6215927004814148,0.998312771320343,1.0
65,128,8,3,8,0.0,24000,0.04011024534702301,0.6252498626708984,0.9995853304862976,1.0
66,128,8,3,8,0.0,25000,0.04051796719431877,0.6311853528022766,0.9986698031425476,1.0
67,128,8,3,8,0.0,26000,0.03974344953894615,0.6182885766029358,0.9998757839202881,1.0
68,128,8,3,8,0.0,27000,0.0407557487487793,0.6330595016479492,1.0022319555282593,1.0
69,128,8,3,8,0.0,28000,0.04021736979484558,0.6241999268531799,1.0021251440048218,1.0
70,128,8,3,8,0.0,29000,0.039823517203330994,0.6199063062667847,0.9988878965377808,1.0
71,128,8,3,8,0.0,30000,0.04010125249624252,0.6251396536827087,0.9990742206573486,1.0
72,128,8,3,8,0.0,31000,0.040244776755571365,0.6266105771064758,0.9995892643928528,1.0
73,128,8,3,8,0.0,32000,0.04023931920528412,0.625562310218811,1.001610517501831,1.0
74,128,8,3,8,0.0,33000,0.04007495567202568,0.6257901191711426,0.9987348914146423,1.0
75,128,8,3,8,0.0,34000,0.04001409187912941,0.6239683628082275,1.0017070770263672,1.0
76,128,8,3,8,0.0,35000,0.040137581527233124,0.6244648694992065,1.000341773033142,1.0
77,128,8,3,8,0.0,36000,0.040069445967674255,0.6237930059432983,1.0022376775741577,1.0
78,128,8,3,8,0.0,37000,0.0404149666428566,0.6290881633758545,1.0006897449493408,1.0
79,128,8,3,8,0.0,38000,0.03998446837067604,0.6223075985908508,0.9998210072517395,1.0
80,128,8,3,8,0.0,39000,0.04038788005709648,0.6297308802604675,1.0001400709152222,1.0
81,128,8,3,8,0.0,40000,0.039960041642189026,0.6220029592514038,1.0000824928283691,1.0
82,128,8,4,8,0.0,0,1.3790767192840576,0.5459650754928589,1.0008918046951294,1.0
83,128,8,4,8,0.0,1000,0.09924054890871048,0.501656711101532,0.9987814426422119,1.0
84,128,8,4,8,0.0,2000,0.032221440225839615,0.4998292922973633,1.0011714696884155,1.0
85,128,8,4,8,0.0,3000,0.03181898966431618,0.4992428719997406,1.0010740756988525,1.0
86,128,8,4,8,0.0,4000,0.03173952177166939,0.49593687057495117,0.9991967082023621,1.0
87,128,8,4,8,0.0,5000,0.03193720430135727,0.4963206648826599,0.9991329908370972,1.0
88,128,8,4,8,0.0,6000,0.03210650756955147,0.501376211643219,0.9990236163139343,1.0
89,128,8,4,8,0.0,7000,0.03195424750447273,0.49855557084083557,0.9981363415718079,1.0
90,128,8,4,8,0.0,8000,0.03201112523674965,0.49962714314460754,1.000121831893921,1.0
91,128,8,4,8,0.0,9000,0.03217092528939247,0.4996337890625,0.9985941648483276,1.0
92,128,8,4,8,0.0,10000,0.03213765099644661,0.4982641637325287,1.0007151365280151,1.0
93,128,8,4,8,0.0,11000,0.03238813206553459,0.5022207498550415,0.9996708035469055,1.0
94,128,8,4,8,0.0,12000,0.031929995864629745,0.49655064940452576,1.0012621879577637,1.0
95,128,8,4,8,0.0,13000,0.03212239220738411,0.4994874894618988,0.9991596937179565,1.0
96,128,8,4,8,0.0,14000,0.03188245743513107,0.49574384093284607,0.9990661144256592,1.0
97,128,8,4,8,0.0,15000,0.031487125903367996,0.49045440554618835,0.9992896318435669,1.0
98,128,8,4,8,0.0,16000,0.0324508436024189,0.5034787058830261,0.9993535280227661,1.0
99,128,8,4,8,0.0,17000,0.0320771187543869,0.4984525442123413,0.9970926642417908,1.0
100,128,8,4,8,0.0,18000,0.032267604023218155,0.4984598755836487,1.0000845193862915,1.0
101,128,8,4,8,0.0,19000,0.0321824736893177,0.5006474852561951,0.9999432563781738,1.0
102,128,8,4,8,0.0,20000,0.03207182139158249,0.49589818716049194,1.001069188117981,1.0
103,128,8,4,8,0.0,21000,0.03220255672931671,0.4998790919780731,1.0016834735870361,1.0
104,128,8,4,8,0.0,22000,0.03194105252623558,0.4946824312210083,0.9992004036903381,1.0
105,128,8,4,8,0.0,23000,0.03227224573493004,0.5019593238830566,1.0004476308822632,1.0
106,128,8,4,8,0.0,24000,0.03239213302731514,0.5028690099716187,1.000304937362671,1.0
107,128,8,4,8,0.0,25000,0.03205708786845207,0.49570244550704956,0.9997923970222473,1.0
108,128,8,4,8,0.0,26000,0.03202320635318756,0.4980256259441376,1.0027804374694824,1.0
109,128,8,4,8,0.0,27000,0.031846027821302414,0.49396631121635437,1.00016188621521,1.0
110,128,8,4,8,0.0,28000,0.032365698367357254,0.5023319125175476,1.0013117790222168,1.0
111,128,8,4,8,0.0,29000,0.032209817320108414,0.5017018914222717,1.001476526260376,1.0
112,128,8,4,8,0.0,30000,0.032612573355436325,0.5058168172836304,0.9998095631599426,1.0
113,128,8,4,8,0.0,31000,0.03229815512895584,0.5039269328117371,1.0006228685379028,1.0
