,do,da,dz,sigma,iter,recon_loss,act_mse,obs_mse,noi_mse
0,128,2,2,0.0,0,0.2517613470554352,0.9919227957725525,0.9846780300140381,1.0
1,128,2,2,0.0,1000,0.014160840772092342,0.5143693089485168,1.000169038772583,1.0
2,128,2,2,0.0,2000,0.0033719176426529884,1.0169785127800424e-05,0.9993774890899658,1.0
3,128,2,2,0.0,3000,4.9347258027410135e-05,6.120897921846336e-08,1.0004498958587646,1.0
4,128,2,2,0.0,4000,3.570564643951002e-08,7.866390872024454e-11,1.0003929138183594,1.0
5,128,2,2,0.0,5000,8.793185363870082e-13,3.455026195697819e-11,1.0001448392868042,1.0
6,128,2,2,0.0,6000,2.023203342105262e-05,0.0012848351616412401,1.0007649660110474,1.0
7,128,2,2,0.0,7000,0.00011719804751919582,0.007357737515121698,0.9997829794883728,1.0
8,128,2,2,0.0,8000,1.1442728464317042e-05,0.0007316297851502895,1.0002394914627075,1.0
9,128,2,2,0.0,9000,6.8771014412050135e-06,0.0004318317514844239,0.9995409250259399,1.0
10,128,2,2,0.0,10000,1.5422046999447048e-05,0.0009822648717090487,0.999713122844696,1.0
11,128,4,4,0.0,0,0.25101280212402344,0.9918609261512756,0.9686514139175415,1.0
12,128,4,4,0.0,1000,0.007521076127886772,0.0033318737987428904,1.000025749206543,1.0
13,128,4,4,0.0,2000,2.0053535990882665e-05,6.932401674930588e-08,1.0002583265304565,1.0
14,128,4,4,0.0,3000,7.127299861409142e-10,5.820061880351668e-12,1.0001881122589111,1.0
15,128,4,4,0.0,4000,1.0025471799306532e-13,1.0862789556753683e-09,1.0001977682113647,1.0
16,128,4,4,0.0,5000,6.022020989510102e-12,6.844803057681759e-10,1.0004099607467651,1.0
17,128,4,4,0.0,6000,1.804297333762861e-08,5.929170470153622e-07,1.0001322031021118,1.0
18,128,4,4,0.0,7000,3.1695646612206474e-05,0.001008626539260149,0.9999197721481323,1.0
19,128,4,4,0.0,8000,2.3428912754752673e-05,0.0007361923344433308,0.9997596740722656,1.0
20,128,4,4,0.0,9000,9.83962308964692e-06,0.00031301044509746134,1.0005666017532349,1.0
21,128,4,4,0.0,10000,1.3408389349933714e-05,0.00042535323882475495,1.0003883838653564,1.0
22,128,6,6,0.0,0,0.2585322856903076,0.9824854532877604,0.9546626806259155,1.0
23,128,6,6,0.0,1000,0.00884999055415392,0.07652657727400462,1.0000152587890625,1.0
24,128,6,6,0.0,2000,4.701287252828479e-07,5.763223972129102e-10,1.0006957054138184,1.0
25,128,6,6,0.0,3000,1.0963795924736827e-13,1.673943644288356e-13,1.0006308555603027,1.0
26,128,6,6,0.0,4000,5.951330059187146e-14,7.996497538205934e-10,1.000307559967041,1.0
27,128,6,6,0.0,5000,4.305870970711112e-05,0.0008751590891430775,1.0004092454910278,1.0
28,128,6,6,0.0,6000,1.371297003061045e-05,0.00028787933600445587,1.0004583597183228,1.0
29,128,6,6,0.0,7000,2.7598240194492973e-05,0.0005796223801250259,0.9996489882469177,1.0
30,128,6,6,0.0,8000,2.2163536414154805e-05,0.00045289025486757356,0.9998031854629517,1.0
31,128,6,6,0.0,9000,1.011033782560844e-05,0.00020818503495926657,1.0003620386123657,1.0
32,128,6,6,0.0,10000,1.0812034815899096e-05,0.00022694905055686831,0.9999403953552246,1.0
33,128,8,8,0.0,0,0.2711462676525116,0.959172785282135,0.940496563911438,1.0
34,128,8,8,0.0,1000,0.0006358107202686369,5.529709596885368e-06,0.9999401569366455,1.0
35,128,8,8,0.0,2000,2.358895578868925e-10,3.1017896584550897e-12,1.0005215406417847,1.0
36,128,8,8,0.0,3000,6.828244973567862e-14,1.6321187836561973e-13,0.9994444251060486,1.0
37,128,8,8,0.0,4000,3.8358937337265586e-14,1.2133778426459685e-08,0.9997259378433228,1.0
38,128,8,8,0.0,5000,2.233481177782437e-09,5.7859210755850654e-08,1.0009336471557617,1.0
39,128,8,8,0.0,6000,3.121903091596323e-07,5.060214789409656e-06,0.9997807741165161,1.0
40,128,8,8,0.0,7000,3.8088626297394512e-06,5.992395381326787e-05,1.0000641345977783,1.0
41,128,8,8,0.0,8000,8.055861144384835e-06,0.00012380111729726195,1.000347375869751,1.0
42,128,8,8,0.0,9000,1.226439871970797e-05,0.00018509842630010098,0.9998447895050049,1.0
43,128,8,8,0.0,10000,1.5311010429286398e-05,0.0002371428709011525,1.0003565549850464,1.0
44,128,10,10,0.0,0,0.29620885848999023,0.946434211730957,0.9260996580123901,1.0
45,128,10,10,0.0,1000,0.00018341041868552566,1.8470704162609763e-06,1.0007377862930298,1.0
46,128,10,10,0.0,2000,1.8977630231176157e-11,4.051071110511284e-13,1.00032639503479,1.0
47,128,10,10,0.0,3000,6.582824292177686e-14,2.246753781284805e-13,1.0006264448165894,1.0
48,128,10,10,0.0,4000,5.266894911740497e-14,9.172870107931885e-09,1.0005903244018555,1.0
49,128,10,10,0.0,5000,0.0002569378411862999,0.0031758848577737807,0.999970555305481,1.0
50,128,10,10,0.0,6000,6.044044130248949e-05,0.0007240578532218933,0.9994896650314331,1.0
51,128,10,10,0.0,7000,2.571430741227232e-05,0.0003182494780048728,0.9999974966049194,1.0
52,128,10,10,0.0,8000,1.2572045307024382e-05,0.00015030025970190762,1.0004040002822876,1.0
53,128,10,10,0.0,9000,2.6031246306956746e-05,0.0003135123057290912,1.0007957220077515,1.0
54,128,10,10,0.0,10000,1.5825764421606436e-05,0.00018554278649389743,1.0010149478912354,1.0
55,128,12,12,0.0,0,0.310685932636261,0.9532041549682617,0.9108656048774719,1.0
