,do,da,dz,db,sigma,iter,recon_loss,act_mse,obs_mse,noi_mse
29,128,8,2,8,0.5,29000,0.06582406908273697,0.7843005657196045,0.9953253269195557,0.9530116319656372
30,128,8,2,8,0.5,30000,0.06136651337146759,0.7086268663406372,0.9967617988586426,0.9981003999710083
31,128,8,2,8,0.5,31000,0.06280940026044846,0.727496862411499,1.0046865940093994,1.0316661596298218
32,128,8,2,8,0.5,32000,0.0637572780251503,0.7609556913375854,1.0188838243484497,0.9861834049224854
33,128,8,2,8,0.5,33000,0.06415387988090515,0.7381914258003235,1.001160740852356,1.070487141609192
34,128,8,2,8,0.5,34000,0.06401501595973969,0.7718585133552551,0.9944353103637695,0.9387405514717102
35,128,8,2,8,0.5,35000,0.06418804824352264,0.7582100629806519,0.9990611672401428,0.9662448763847351
36,128,8,2,8,0.5,36000,0.06293702125549316,0.7588472962379456,1.011160969734192,0.9472230076789856
37,128,8,2,8,0.5,37000,0.06417624652385712,0.7681260704994202,0.9680207967758179,0.9641792178153992
38,128,8,2,8,0.5,38000,0.06640073657035828,0.7812153100967407,0.9979382753372192,0.9917612671852112
39,128,8,2,8,0.5,39000,0.06429965794086456,0.7439231872558594,0.9923203587532043,1.0299509763717651
40,128,8,2,8,0.5,40000,0.061200402677059174,0.7149271368980408,1.0086489915847778,1.0031728744506836
41,128,8,2,8,0.5,0,1.6379525661468506,0.9700555205345154,0.9803272485733032,1.0571144819259644
42,128,8,2,8,0.5,1000,0.14251303672790527,0.8365083932876587,0.9999068379402161,0.9548049569129944
43,128,8,2,8,0.5,2000,0.0669870376586914,0.7949944734573364,0.9998646378517151,1.011776328086853
44,128,8,2,8,0.5,3000,0.059106141328811646,0.695651650428772,0.9974513649940491,1.0007498264312744
45,128,8,2,8,0.5,4000,0.06020206958055496,0.6987485885620117,0.989587664604187,0.9972180128097534
46,128,8,2,8,0.5,5000,0.06360642611980438,0.7518996000289917,1.0080506801605225,0.9520888924598694
47,128,8,2,8,0.5,6000,0.06236298382282257,0.7453076839447021,1.0233923196792603,0.9745209813117981
48,128,8,2,8,0.5,7000,0.06575705856084824,0.7758083343505859,1.003889560699463,1.0340031385421753
49,128,8,2,8,0.5,8000,0.05939881131052971,0.6905893087387085,0.9942601323127747,1.0138015747070312
50,128,8,2,8,0.5,9000,0.06791563332080841,0.8010337948799133,1.0095291137695312,0.9892527461051941
51,128,8,2,8,0.5,10000,0.06058211624622345,0.7070002555847168,0.9949729442596436,1.0016332864761353
52,128,8,2,8,0.5,11000,0.06796693801879883,0.8196139335632324,0.9961383938789368,0.9942858815193176
53,128,8,2,8,0.5,12000,0.06389645487070084,0.7682119607925415,0.9951963424682617,0.907160758972168
54,128,8,2,8,0.5,13000,0.06066583842039108,0.7073355317115784,0.9730190634727478,0.9599561095237732
55,128,8,2,8,0.5,14000,0.0627543106675148,0.7263354063034058,0.9937398433685303,0.9829469919204712
56,128,8,2,8,0.5,15000,0.06655250489711761,0.7784926295280457,1.0093357563018799,1.0182116031646729
57,128,8,2,8,0.5,16000,0.06554774194955826,0.7690649032592773,1.0201104879379272,1.0585321187973022
58,128,8,2,8,0.5,17000,0.0659850612282753,0.7780994176864624,0.9875627756118774,0.9514047503471375
59,128,8,2,8,0.5,18000,0.06515004485845566,0.7949428558349609,0.9919507503509521,0.958910346031189
60,128,8,2,8,0.5,19000,0.05802951753139496,0.6403434872627258,1.0136654376983643,1.0461578369140625
61,128,8,2,8,0.5,20000,0.06281531602144241,0.7062214612960815,1.015371322631836,1.0701453685760498
62,128,8,2,8,0.5,21000,0.0632673054933548,0.7471001744270325,0.9966921806335449,0.9850101470947266
63,128,8,2,8,0.5,22000,0.06473880261182785,0.7625657320022583,0.9949344992637634,0.9894720315933228
64,128,8,2,8,0.5,23000,0.06256848573684692,0.7297031879425049,0.9801179766654968,0.9787282943725586
65,128,8,2,8,0.5,24000,0.06317618489265442,0.7201035022735596,1.0031888484954834,1.0426371097564697
66,128,8,2,8,0.5,25000,0.06263144314289093,0.7330321073532104,1.005270004272461,0.9694570302963257
67,128,8,2,8,0.5,26000,0.06462202966213226,0.757142186164856,0.9962160587310791,1.0642081499099731
68,128,8,2,8,0.5,27000,0.06096778064966202,0.7360848784446716,0.9893390536308289,0.9307719469070435
69,128,8,2,8,0.5,28000,0.06371807307004929,0.7642561197280884,0.9916707277297974,0.9381105899810791
70,128,8,2,8,0.5,29000,0.0647551417350769,0.7664425373077393,0.9825343489646912,0.9998911023139954
71,128,8,2,8,0.5,30000,0.06025123596191406,0.7202411890029907,0.9892687797546387,0.9497149586677551
72,128,8,2,8,0.5,31000,0.06386257708072662,0.7549863457679749,1.012253761291504,1.0171312093734741
73,128,8,2,8,0.5,32000,0.0661749392747879,0.7750979661941528,1.0170314311981201,1.1094610691070557
74,128,8,2,8,0.5,33000,0.06357434391975403,0.7376810312271118,1.006020188331604,1.0143381357192993
75,128,8,2,8,0.5,34000,0.06350427865982056,0.73082435131073,1.0079139471054077,1.0356049537658691
76,128,8,2,8,0.5,35000,0.058254849165678024,0.686988890171051,0.9887816905975342,0.9305970668792725
77,128,8,2,8,0.5,36000,0.06134936586022377,0.7154613733291626,1.0159367322921753,1.0241336822509766
78,128,8,2,8,0.5,37000,0.06119497865438461,0.7096904516220093,1.0041799545288086,0.9558066129684448
79,128,8,2,8,0.5,38000,0.06569978594779968,0.7890183329582214,1.0083388090133667,1.0254077911376953
80,128,8,2,8,0.5,39000,0.06255438923835754,0.7227142453193665,1.0014221668243408,0.9969031810760498
81,128,8,2,8,0.5,40000,0.06935905665159225,0.8198556900024414,0.9976783990859985,1.01921808719635
82,128,8,2,8,0.5,0,1.6465201377868652,1.0020017623901367,1.0034416913986206,0.9647363424301147
83,128,8,2,8,0.5,1000,0.1357458233833313,0.7678782939910889,0.9892818927764893,1.0163191556930542
84,128,8,2,8,0.5,2000,0.06582687795162201,0.7876881957054138,0.9855282306671143,0.9873090982437134
85,128,8,2,8,0.5,3000,0.06324411928653717,0.7414379119873047,1.0122530460357666,0.9864148497581482
86,128,8,2,8,0.5,4000,0.0646815150976181,0.7649061679840088,0.995333194732666,0.9837816953659058
87,128,8,2,8,0.5,5000,0.06820785254240036,0.7929891347885132,1.0287296772003174,1.1250087022781372
88,128,8,2,8,0.5,6000,0.06358034908771515,0.7341048717498779,0.9954035878181458,0.938956618309021
89,128,8,2,8,0.5,7000,0.05967618525028229,0.694718062877655,0.9711682796478271,0.973531186580658
90,128,8,2,8,0.5,8000,0.06002108007669449,0.6770853996276855,0.9885164499282837,0.9867515563964844
91,128,8,2,8,0.5,9000,0.06654265522956848,0.7761304378509521,1.0146100521087646,1.0115621089935303
92,128,8,2,8,0.5,10000,0.06206710264086723,0.7225936651229858,1.0164936780929565,0.9903422594070435
93,128,8,2,8,0.5,11000,0.0652572363615036,0.814366340637207,0.9817776679992676,0.8992964029312134
94,128,8,2,8,0.5,12000,0.06716842949390411,0.8093016743659973,0.9873507618904114,1.0171653032302856
95,128,8,2,8,0.5,13000,0.06489859521389008,0.7703453302383423,0.9907543063163757,1.0032355785369873
96,128,8,2,8,0.5,14000,0.06398244947195053,0.7586873769760132,1.018964409828186,0.9806400537490845
97,128,8,2,8,0.5,15000,0.06432149559259415,0.7508911490440369,0.9977642297744751,1.0316978693008423
98,128,8,2,8,0.5,16000,0.06107759848237038,0.6929436922073364,0.9922327995300293,1.0138059854507446
99,128,8,2,8,0.5,17000,0.06294900923967361,0.7340908646583557,0.9824402332305908,1.018221139907837
100,128,8,2,8,0.5,18000,0.06498174369335175,0.7993800640106201,0.9991266131401062,0.948729395866394
101,128,8,2,8,0.5,19000,0.06953246891498566,0.8016836643218994,0.9991614818572998,1.0730873346328735
102,128,8,2,8,0.5,20000,0.06318690627813339,0.7649934887886047,1.00811767578125,0.9623172879219055
103,128,8,2,8,0.5,21000,0.06411408632993698,0.7484222650527954,0.9969009757041931,1.0335729122161865
104,128,8,2,8,0.5,22000,0.06644275784492493,0.7870111465454102,1.0066344738006592,1.0517178773880005
105,128,8,2,8,0.5,23000,0.06790605932474136,0.8167070150375366,0.9987350702285767,1.0540308952331543
106,128,8,2,8,0.5,24000,0.06374288350343704,0.7420535087585449,1.0101094245910645,0.9723793268203735
107,128,8,2,8,0.5,25000,0.06662982702255249,0.7786898612976074,0.990545392036438,1.007672667503357
108,128,8,2,8,0.5,26000,0.06306059658527374,0.7776985764503479,0.9971708059310913,0.8895542621612549
109,128,8,2,8,0.5,27000,0.06495293974876404,0.7594468593597412,1.011088490486145,1.0450242757797241
110,128,8,2,8,0.5,28000,0.06351412832736969,0.7369629144668579,1.0116857290267944,1.0274670124053955
111,128,8,2,8,0.5,29000,0.06273272633552551,0.7414259314537048,0.9915571212768555,1.0087482929229736
112,128,8,2,8,0.5,30000,0.06597506254911423,0.7771942615509033,1.0118589401245117,0.9294512271881104
113,128,8,2,8,0.5,31000,0.06498485058546066,0.7573796510696411,0.9887126088142395,0.9944695234298706
114,128,8,2,8,0.5,32000,0.05747625231742859,0.6639405488967896,1.0012115240097046,0.9951370358467102
115,128,8,2,8,0.5,33000,0.06824629008769989,0.791904091835022,1.0008537769317627,1.0562098026275635
116,128,8,2,8,0.5,34000,0.05959314852952957,0.6828715801239014,1.018940806388855,1.0152727365493774
117,128,8,2,8,0.5,35000,0.06059420481324196,0.722236156463623,1.0018202066421509,0.9014742374420166
118,128,8,2,8,0.5,36000,0.06539775431156158,0.7532662749290466,0.9979631900787354,1.0569424629211426
119,128,8,2,8,0.5,37000,0.06625813990831375,0.7539366483688354,1.0175338983535767,1.0855218172073364
120,128,8,2,8,0.5,38000,0.06426458060741425,0.7575028538703918,1.0113818645477295,1.010050654411316
121,128,8,2,8,0.5,39000,0.06682444363832474,0.7694540023803711,1.009864330291748,1.0739490985870361
122,128,8,2,8,0.5,40000,0.06541779637336731,0.7555222511291504,0.9970605969429016,1.0928006172180176
123,128,8,3,8,0.5,0,1.6572149991989136,1.0466879606246948,0.9818916916847229,1.0253221988677979
124,128,8,3,8,0.5,1000,0.12891706824302673,0.9115959405899048,0.9703741669654846,1.0128157138824463
125,128,8,3,8,0.5,2000,0.05826778709888458,0.7544994950294495,1.0013102293014526,1.0084606409072876
126,128,8,3,8,0.5,3000,0.05641282722353935,0.6849559545516968,1.0024709701538086,1.0256457328796387
127,128,8,3,8,0.5,4000,0.055603351444005966,0.6390584707260132,1.0038542747497559,0.9379934668540955
128,128,8,3,8,0.5,5000,0.060096144676208496,0.6956901550292969,0.9998502135276794,0.9706385731697083
129,128,8,3,8,0.5,6000,0.05595197528600693,0.6309552192687988,0.9813394546508789,0.9844719171524048
130,128,8,3,8,0.5,7000,0.060109756886959076,0.6654583811759949,0.9984047412872314,1.011260986328125
131,128,8,3,8,0.5,8000,0.05602201074361801,0.6221003532409668,0.9905509352684021,1.0115300416946411
132,128,8,3,8,0.5,9000,0.05870934575796127,0.6446173787117004,1.0195958614349365,1.0597751140594482
133,128,8,3,8,0.5,10000,0.054500240832567215,0.588275671005249,0.990910530090332,1.0557516813278198
134,128,8,3,8,0.5,11000,0.056138716638088226,0.650797426700592,1.0152443647384644,0.9268269538879395
135,128,8,3,8,0.5,12000,0.058331772685050964,0.6560378670692444,1.0043867826461792,1.0680913925170898
136,128,8,3,8,0.5,13000,0.057611435651779175,0.6449790000915527,1.0009832382202148,0.983201265335083
137,128,8,3,8,0.5,14000,0.05562857165932655,0.6123882532119751,1.015242576599121,1.0008002519607544
138,128,8,3,8,0.5,15000,0.055533070117235184,0.656706690788269,0.9971991777420044,0.9151242971420288
139,128,8,3,8,0.5,16000,0.05526082217693329,0.615816593170166,1.000198245048523,0.955329954624176
140,128,8,3,8,0.5,17000,0.05596199259161949,0.6180482506752014,0.9982134103775024,1.0113630294799805
141,128,8,3,8,0.5,18000,0.05138539522886276,0.5736746191978455,1.0000827312469482,0.9748368859291077
142,128,8,3,8,0.5,19000,0.05516509711742401,0.618219256401062,0.9974274635314941,1.0267853736877441
143,128,8,3,8,0.5,20000,0.05736856535077095,0.6622305512428284,1.005326747894287,0.9595778584480286
144,128,8,3,8,0.5,21000,0.05722630396485329,0.6722133755683899,1.0097711086273193,0.9387854933738708
145,128,8,3,8,0.5,22000,0.058139603585004807,0.63810133934021,1.0121829509735107,1.057605504989624
146,128,8,3,8,0.5,23000,0.052946604788303375,0.6080062389373779,0.9754186868667603,0.9452475309371948
147,128,8,3,8,0.5,24000,0.052625734359025955,0.5936432480812073,1.0125324726104736,0.9275588393211365
148,128,8,3,8,0.5,25000,0.0537688247859478,0.5890254378318787,1.0163556337356567,1.0079938173294067
149,128,8,3,8,0.5,26000,0.05740589648485184,0.652077317237854,0.9975932836532593,1.024702787399292
150,128,8,3,8,0.5,27000,0.054268114268779755,0.6162013411521912,1.0125246047973633,0.9100567102432251
151,128,8,3,8,0.5,28000,0.05757360905408859,0.6296310424804688,0.9953288435935974,1.0338200330734253
152,128,8,3,8,0.5,29000,0.0561092346906662,0.6499755382537842,1.0132744312286377,0.9168825149536133
153,128,8,3,8,0.5,30000,0.05542672425508499,0.6328414678573608,1.001861810684204,0.948249876499176
154,128,8,3,8,0.5,31000,0.05498315766453743,0.6291171908378601,0.9916954040527344,0.9903813004493713
155,128,8,3,8,0.5,32000,0.05516764894127846,0.6198573708534241,1.026947021484375,0.9582765698432922
156,128,8,3,8,0.5,33000,0.058526456356048584,0.6606755256652832,0.9978805780410767,1.0979623794555664
157,128,8,3,8,0.5,34000,0.05508873984217644,0.6168708801269531,1.02394437789917,0.9947466850280762
158,128,8,3,8,0.5,35000,0.058745648711919785,0.6589802503585815,0.9943399429321289,1.0254459381103516
159,128,8,3,8,0.5,36000,0.056121617555618286,0.6350318789482117,0.9984591007232666,1.0155622959136963
160,128,8,3,8,0.5,37000,0.05925685912370682,0.666233241558075,0.9970341920852661,1.0292600393295288
161,128,8,3,8,0.5,38000,0.05505480617284775,0.6144140958786011,0.9833975434303284,0.9436142444610596
162,128,8,3,8,0.5,39000,0.054786767810583115,0.61241614818573,1.0107542276382446,0.9689467549324036
163,128,8,3,8,0.5,40000,0.05657118931412697,0.6343056559562683,0.9744476079940796,0.9994507431983948
164,128,8,3,8,0.5,0,1.6303315162658691,1.0013620853424072,0.9935977458953857,1.0223641395568848
165,128,8,3,8,0.5,1000,0.126741424202919,0.721368670463562,0.985775887966156,0.9443937540054321
166,128,8,3,8,0.5,2000,0.057753533124923706,0.6473301649093628,1.0044565200805664,0.9965811967849731
167,128,8,3,8,0.5,3000,0.05306807905435562,0.58845454454422,0.9917904138565063,0.9321808218955994
168,128,8,3,8,0.5,4000,0.05624958872795105,0.6602640748023987,0.9916508197784424,0.9594246745109558
169,128,8,3,8,0.5,5000,0.05441426485776901,0.6134636402130127,1.0013023614883423,0.9681152701377869
170,128,8,3,8,0.5,6000,0.05329575389623642,0.5766594409942627,0.9774767160415649,1.052721619606018
171,128,8,3,8,0.5,7000,0.060756511986255646,0.701991081237793,0.9945077896118164,1.018974781036377
172,128,8,3,8,0.5,8000,0.05795598775148392,0.6452994346618652,1.005842685699463,1.081334114074707
173,128,8,3,8,0.5,9000,0.05646345019340515,0.6152315139770508,0.9964175820350647,1.0287069082260132
174,128,8,3,8,0.5,10000,0.05893849954009056,0.6939027309417725,1.0033799409866333,0.9619452953338623
175,128,8,3,8,0.5,11000,0.055762406438589096,0.6122961640357971,1.0043479204177856,1.037236213684082
176,128,8,3,8,0.5,12000,0.055567238479852676,0.6265127062797546,1.021090030670166,0.9865821003913879
177,128,8,3,8,0.5,13000,0.06300079077482224,0.7366375923156738,1.008979320526123,1.0273489952087402
178,128,8,3,8,0.5,14000,0.05457177758216858,0.598854124546051,0.9986060857772827,1.0258077383041382
179,128,8,3,8,0.5,15000,0.056991465389728546,0.6240894794464111,1.0046840906143188,1.003946304321289
180,128,8,3,8,0.5,16000,0.05530437082052231,0.6377142071723938,0.992659330368042,0.8926982879638672
181,128,8,3,8,0.5,17000,0.05550428852438927,0.5883620977401733,0.9927892684936523,1.0772647857666016
182,128,8,3,8,0.5,18000,0.05942065641283989,0.6604125499725342,0.9951580762863159,1.080843210220337
183,128,8,3,8,0.5,19000,0.05301643908023834,0.574607253074646,0.990727424621582,1.0021167993545532
184,128,8,3,8,0.5,20000,0.0573117733001709,0.6327344179153442,1.0154714584350586,0.9848286509513855
185,128,8,3,8,0.5,21000,0.05489133298397064,0.6116337180137634,1.0033533573150635,0.9999400973320007
186,128,8,3,8,0.5,22000,0.05451348423957825,0.598163902759552,0.9940631985664368,0.981355607509613
187,128,8,3,8,0.5,23000,0.05433417484164238,0.6078411936759949,1.0067017078399658,0.9978762865066528
188,128,8,3,8,0.5,24000,0.0595737099647522,0.6848295331001282,0.9964521527290344,1.0040570497512817
189,128,8,3,8,0.5,25000,0.05906113609671593,0.693988561630249,0.975482702255249,0.956397294998169
190,128,8,3,8,0.5,26000,0.057018496096134186,0.6408320665359497,0.989555835723877,1.005476951599121
191,128,8,3,8,0.5,27000,0.05739486217498779,0.6286215782165527,0.9819126725196838,1.0157276391983032
192,128,8,3,8,0.5,28000,0.05830084905028343,0.6675975322723389,1.0094594955444336,0.9779067039489746
193,128,8,3,8,0.5,29000,0.05277736485004425,0.5558626055717468,0.9985048770904541,1.0439101457595825
194,128,8,3,8,0.5,30000,0.056997962296009064,0.6183075308799744,0.9931315183639526,1.0815272331237793
195,128,8,3,8,0.5,31000,0.056819185614585876,0.6400720477104187,0.9972319006919861,1.0299279689788818
196,128,8,3,8,0.5,32000,0.05484089255332947,0.6080527305603027,1.0195024013519287,0.9744427800178528
197,128,8,3,8,0.5,33000,0.05403914302587509,0.6068806648254395,0.991366982460022,0.9771444797515869
198,128,8,3,8,0.5,34000,0.051563914865255356,0.5881471633911133,0.9891484975814819,0.9321712255477905
199,128,8,3,8,0.5,35000,0.052706360816955566,0.5954739451408386,0.9906227588653564,0.9533452987670898
200,128,8,3,8,0.5,36000,0.05452173575758934,0.6157687902450562,0.9973417520523071,0.9601930975914001
201,128,8,3,8,0.5,37000,0.06015576422214508,0.6854982972145081,1.0148624181747437,0.9934422969818115
202,128,8,3,8,0.5,38000,0.05736560374498367,0.6514082551002502,0.9984736442565918,1.0363216400146484
203,128,8,3,8,0.5,39000,0.06044008955359459,0.6732304096221924,1.003882884979248,1.0278570652008057
204,128,8,3,8,0.5,40000,0.06124373525381088,0.6995996832847595,1.0015870332717896,1.0410009622573853
205,128,8,3,8,0.5,0,1.6599624156951904,0.9933651685714722,0.992293655872345,1.0633732080459595
206,128,8,3,8,0.5,1000,0.12694886326789856,0.677027702331543,0.9811667203903198,1.0640051364898682
207,128,8,3,8,0.5,2000,0.05105946958065033,0.5485701560974121,1.0035803318023682,1.0145453214645386
208,128,8,3,8,0.5,3000,0.05530630052089691,0.6371414661407471,1.0030388832092285,0.9757025241851807
209,128,8,3,8,0.5,4000,0.05642930418252945,0.6348040699958801,0.9878804683685303,1.023087501525879
210,128,8,3,8,0.5,5000,0.05632779002189636,0.6227239370346069,1.0082889795303345,0.9802579879760742
211,128,8,3,8,0.5,6000,0.058472033590078354,0.6368138790130615,1.0083708763122559,1.0962131023406982
212,128,8,3,8,0.5,7000,0.05862197279930115,0.6551254987716675,0.9887036085128784,1.0794188976287842
213,128,8,3,8,0.5,8000,0.05256299301981926,0.5590646266937256,1.004516839981079,1.039905309677124
214,128,8,3,8,0.5,9000,0.05467723682522774,0.6241422295570374,0.9989454746246338,0.9485126733779907
215,128,8,3,8,0.5,10000,0.05895088613033295,0.6827221512794495,0.9907899498939514,0.976996660232544
216,128,8,3,8,0.5,11000,0.05591438710689545,0.6298103928565979,0.9890847206115723,1.009811520576477
217,128,8,3,8,0.5,12000,0.05345625802874565,0.5908459424972534,0.9992400407791138,0.9584254026412964
218,128,8,3,8,0.5,13000,0.049702949821949005,0.5102864503860474,1.0015571117401123,1.014435052871704
219,128,8,3,8,0.5,14000,0.05010474473237991,0.5525985956192017,0.9931423664093018,0.9665534496307373
220,128,8,3,8,0.5,15000,0.05615818127989769,0.6394031047821045,0.9881783723831177,0.9015268087387085
221,128,8,3,8,0.5,16000,0.05884842574596405,0.6867132186889648,1.0137888193130493,0.9928174614906311
222,128,8,3,8,0.5,17000,0.05410333722829819,0.6218792796134949,0.9837057590484619,0.9109200239181519
223,128,8,3,8,0.5,18000,0.05472005158662796,0.6119220852851868,1.0083528757095337,1.0032498836517334
224,128,8,3,8,0.5,19000,0.05867566913366318,0.6512417197227478,1.005940318107605,1.0716549158096313
225,128,8,3,8,0.5,20000,0.05603276938199997,0.6404808163642883,0.9795531034469604,0.9985495209693909
226,128,8,3,8,0.5,21000,0.057873960584402084,0.6284064650535583,0.9980274438858032,1.0784885883331299
227,128,8,3,8,0.5,22000,0.05485009774565697,0.6138883829116821,0.985954761505127,1.0042803287506104
228,128,8,3,8,0.5,23000,0.05925464257597923,0.6727297306060791,0.9917536973953247,1.0299619436264038
229,128,8,3,8,0.5,24000,0.05371386185288429,0.6071345806121826,1.0155683755874634,0.9659944772720337
230,128,8,3,8,0.5,25000,0.053622692823410034,0.6011978387832642,0.989849328994751,1.009444236755371
231,128,8,3,8,0.5,26000,0.057805050164461136,0.6537131667137146,0.9885837435722351,1.0500651597976685
232,128,8,3,8,0.5,27000,0.06256001442670822,0.7156264781951904,1.005041241645813,0.9939379692077637
233,128,8,3,8,0.5,28000,0.055468250066041946,0.6137615442276001,1.0069364309310913,1.0648870468139648
234,128,8,3,8,0.5,29000,0.056493762880563736,0.6349518299102783,0.9995301365852356,1.0156983137130737
235,128,8,3,8,0.5,30000,0.05315445736050606,0.5998855233192444,0.9862201809883118,0.9765608906745911
236,128,8,3,8,0.5,31000,0.05794930458068848,0.6458271741867065,0.9950829744338989,1.012818455696106
237,128,8,3,8,0.5,32000,0.054662883281707764,0.608169674873352,1.0042959451675415,1.0254219770431519
238,128,8,3,8,0.5,33000,0.055179163813591,0.6237228512763977,1.0081483125686646,0.9384241104125977
239,128,8,3,8,0.5,34000,0.05595129355788231,0.6328927874565125,0.9822856187820435,0.9802156090736389
240,128,8,3,8,0.5,35000,0.05656006559729576,0.6035765409469604,0.9946109056472778,1.046532154083252
241,128,8,3,8,0.5,36000,0.05285875126719475,0.5792278051376343,0.9875879883766174,0.991675615310669
242,128,8,3,8,0.5,37000,0.05542349815368652,0.606313943862915,1.015116572380066,1.0264414548873901
243,128,8,3,8,0.5,38000,0.0578409768640995,0.6543395519256592,1.0000803470611572,1.0039681196212769
244,128,8,3,8,0.5,39000,0.05901320278644562,0.6575551629066467,1.0006370544433594,1.0287383794784546
245,128,8,3,8,0.5,40000,0.060093678534030914,0.6689975261688232,0.9920512437820435,1.0825227499008179
246,128,8,4,8,0.5,0,1.6409292221069336,0.9483852982521057,0.9941244125366211,0.9264639019966125
247,128,8,4,8,0.5,1000,0.12131202965974808,0.8107138872146606,0.9905916452407837,0.9323713779449463
248,128,8,4,8,0.5,2000,0.04406291991472244,0.5675626993179321,0.9829675555229187,0.9836660027503967
249,128,8,4,8,0.5,3000,0.04703419283032417,0.5176064968109131,0.9989116787910461,0.9969068765640259
250,128,8,4,8,0.5,4000,0.04676591232419014,0.5029529929161072,1.0067503452301025,1.0090594291687012
251,128,8,4,8,0.5,5000,0.050207700580358505,0.5438849925994873,0.9993289709091187,1.0428800582885742
252,128,8,4,8,0.5,6000,0.04782108962535858,0.5188602209091187,0.9963327646255493,0.9468570351600647
253,128,8,4,8,0.5,7000,0.04838600382208824,0.5352717041969299,0.9894033670425415,0.96364426612854
254,128,8,4,8,0.5,8000,0.04545501247048378,0.49133822321891785,0.99867844581604,0.9178433418273926
255,128,8,4,8,0.5,9000,0.04859805852174759,0.5010709166526794,0.9897453188896179,1.0309544801712036
256,128,8,4,8,0.5,10000,0.042661599814891815,0.4177931547164917,1.0050708055496216,0.990969181060791
257,128,8,4,8,0.5,11000,0.04581253603100777,0.4844648241996765,1.0130293369293213,0.9406899213790894
258,128,8,4,8,0.5,12000,0.0459030419588089,0.48748427629470825,1.0096032619476318,0.9556103348731995
259,128,8,4,8,0.5,13000,0.04768257215619087,0.5065871477127075,1.003258228302002,0.9672378897666931
260,128,8,4,8,0.5,14000,0.045879948884248734,0.4876662492752075,1.0009434223175049,0.9731998443603516
261,128,8,4,8,0.5,15000,0.04881180822849274,0.5258998274803162,1.0146615505218506,0.9559007883071899
262,128,8,4,8,0.5,16000,0.048826806247234344,0.4958958029747009,0.9920690655708313,1.0660583972930908
263,128,8,4,8,0.5,17000,0.04732688516378403,0.5085535645484924,0.9969105124473572,0.9634849429130554
264,128,8,4,8,0.5,18000,0.05008639395236969,0.5150617957115173,0.992853581905365,1.0622591972351074
